wallet,segment,CyberKongz Genesis,CyberKongz Babies,CyberKongz VX (Any),CyberKongz Genkai (Any)
0x3af78a5aaca1d18cb2c0d2f23d95fc7fe09e92fa,genesis + babies,1,3,0,0
0x3b7b2cc0517bfb40eff39524534263f221135472,genesis + babies,3,15,0,0
0x3c0fbce46ecc02f24e3916b368366300a1848ce4,genesis + babies,1,1,0,0
0x3fa32f1c5befccf667981d3fc530cb6c1cb809f9,genesis + babies,1,1,0,0
0x4026b3da349c2952255ca9db4f055ea57f4e037c,genesis + babies,4,2,0,0
0x40f27673d71f8bc62ad2a2fa1aa55fbbc042fee9,genesis + babies,1,1,0,0
0x4334fc936bd246f0e9ce8c0e182e6f9d9ceee2b7,genesis + babies,8,18,0,0
0x4cd8ca675dcc27c2e749bbcaa34e4f12e8fd901e,genesis + babies,1,1,0,0
0x529855cfe2e86bf4848f9cb612978188be30c4ba,genesis + babies,3,2,0,0
0x558393c1cfada6c93f545a5b334ac16bb06f1c80,genesis + babies,1,6,0,0
0x5ac96e80229c696b9238e998b856294f620bc869,genesis + babies,2,12,0,0
0x5cd3d358426843abaddd6b0848de97b6c48a0801,genesis + babies,1,1,0,0
0x5d7f92c45c2b6a1711a0a1a7b7f6608437d17e76,genesis + babies,1,1,0,0
0x6533bf423a76b671cbdd4d8691d8724d40b91fde,genesis + babies,1,14,0,0
0x668e961736454a2444adb485340cb7f0844ddd3d,genesis + babies,1,5,0,0
0x6a6b3bd1767519d134e7da6c223857e3f92a250f,genesis + babies,2,1,0,0
0x6ac2db5b98d72a7f40be3dd1e36a6a806b0cd287,genesis + babies,1,3,0,0
0x70050916e8c4d8c39fdb5f910c031f013a358e32,genesis + babies,1,2,0,0
0x71331f76038117f177446dff68139cd068b3d5ce,genesis + babies,1,3,0,0
0x72eeec6f4ab2c4de7c427f6bb3f35da3c490b851,genesis + babies,1,2,0,0
0x77e7c088597ec3bdb55db8fed52ca2bb1f96bf4a,genesis + babies,20,35,0,0
0x78444a9938986821a9f99f3f654ee5872ee7ed96,genesis + babies,1,1,0,0
0x7afc3d65e4e3bbedb76cb326ee9c7117070b12da,genesis + babies,3,18,0,0
0x7b625a2c40825df907c95bbe17f852bb41352d21,genesis + babies,3,6,0,0
0x7c88df0fc154d7cfd19489e948775195a5649058,genesis + babies,1,1,0,0
0x81804005d96fd0a25165dc96c796a4d49d5cf8bd,genesis + babies,2,5,0,0
0x8590195ea8c919b8b88ebb52c07ee0c3589ca433,genesis + babies,1,7,0,0
0x8742e7f4db9a04376bac2ee7e42dbf1cc64a0242,genesis + babies,1,2,0,0
0x87c5b89faef3ed52f4fd44d41dcabfb908cb4c4f,genesis + babies,1,4,0,0
0x8ae57a027c63fca8070d1bf38622321de8004c67,genesis + babies,4,1,0,0
0x8af2bd409ea0290029c14aac5d1be77d5c9a114f,genesis + babies,2,5,0,0
0x8fe1de4c1f3887170e9f146d15135ae35763bea1,genesis + babies,1,4,0,0
0x90dc1f2d57501be12e53fb1e51bc35896020cd99,genesis + babies,1,4,0,0
0x9279c4cfb0e85e2dff8825ce141f9794c7c7170a,genesis + babies,34,6,0,0
0x93792894fbe9b950e595168977e6e7f076aa803d,genesis + babies,7,3,0,0
0x96f07c6a2ddb43053e3dbf6fd0b0c4adda7e6df5,genesis + babies,2,5,0,0
0x9723cc792c32dca2744690f99103d095ea149e82,genesis + babies,1,12,0,0
0x9f041fbbc6fd007115dae9bd1ce6001b26747797,genesis + babies,1,4,0,0
0xa33ec50ab06ae30adace80e6c63ca398eb1a4019,genesis + babies,1,1,0,0
0xa6c8b8264ae00676b47c0a9c0b8a0c3618728070,genesis + babies,2,2,0,0
0xaa8bf2a78e814ce6a70286355d60178d3d3a11a4,genesis + babies,3,2,0,0
0xaf305a55c3ded2f6aecda991c7e34c4b06ce21fe,genesis + babies,1,1,0,0
0xb57a9af8c30c0dd494417da87131dcb7b5c04e6a,genesis + babies,1,2,0,0
0xc0562aa63c1143d5c90a9af8a41bdd5764c6d7e3,genesis + babies,2,2,0,0
0xc2cde17512a9fb7e2e87e2a0cca597e00d112e1c,genesis + babies,1,15,0,0
0xc5d7be4a4e5957baa078201f41d9fd5f21b91b1b,genesis + babies,5,4,0,0
0xca16899cea87b3dadf93e2d0014068638571de09,genesis + babies,1,5,0,0
0xcadad41ed0cb4227d3fdbc607cf5f24ce3848a3f,genesis + babies,1,1,0,0
0xcf9c068dbebfb8e946076db4a713ee3b1269cbae,genesis + babies,2,1,0,0
0xd0b16074c43cf656a27add76640ffa9b684a459d,genesis + babies,1,2,0,0
0xd3ff6b034b71793d125da44149ecb149953aa55f,genesis + babies,2,1,0,0
0xd434e4038591a87136044320898b09c10f8679b0,genesis + babies,1,1,0,0
0xd5ad297312f3f6b1b1742f79a1737adbacbf5e62,genesis + babies,1,1,0,0
0xd846110299507dde8695b751b93fba3eba03b0cb,genesis + babies,1,3,0,0
0xda3f846bbb850656401de7693b54e236eb2a87bf,genesis + babies,19,58,0,0
0xe0b26a28b2ce79d34515fe1cd5518186affa9795,genesis + babies,1,2,0,0
0xe158d53614c6d0ba4ad85e3965b872a08570c3e8,genesis + babies,2,8,0,0
0xe463d889694003b3ebf2e8d157a8c9e305bbfd54,genesis + babies,2,1,0,0
0xe7d622ea3d4f8f859a1dada4d9153e4eaf8536f8,genesis + babies,2,1,0,0
0xe8cc610020fbcc883dbfb1c58027f14712de8d09,genesis + babies,1,2,0,0
0xe92bb345d320c97020dda5d206612fa47ba14734,genesis + babies,1,1,0,0
0xea39c551834d07ee2ee87f1ceff843c308e089af,genesis + babies,1,2,0,0
0xec065639dce1851c230c98e1f7103df0b235d089,genesis + babies,1,4,0,0
0xec6aed0666cd79df723134c1caeb80205790e234,genesis + babies,3,10,0,0
0xede70d9f8e255980014c8c11d08c4c47de4c3005,genesis + babies,2,2,0,0
0xef6e7e5fa22b959b2a293b3890923b15422f0344,genesis + babies,7,11,0,0
0xf15ffb7a9432c651f59739d3b3cec19e7626c147,genesis + babies,1,1,0,0
0xf5b136848acf917678dc019feb13be0b7d16c56f,genesis + babies,2,33,0,0
0xf7d5f04b970cf53b745fa80f956589de690bea0e,genesis + babies,1,5,0,0
0xf7dd88e19900ced205a6b2915ae9b9ed3c153d3f,genesis + babies,1,1,0,0
0xf82ca0ef23656120bcd28afd74fb25efebd07e8d,genesis + babies,1,5,0,0
0xf864411c3efa068da0b94d9bbab086bfdba8493f,genesis + babies,3,3,0,0
0xfc2a68d9f5a5830678d9349c065698100d663767,genesis + babies,1,9,0,0
0xfd0a0bd6ab1a651d18abbe771ff3d1a3c00a73b0,genesis + babies,1,7,0,0
0xfe0102fc72b87871128542bed35f0457943ef0a2,genesis + babies,2,3,0,0
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,genesis and/or babies + VX (Any),1,1,1,0
0x02f92fb67ab4af0881d3266b9622a4641df16da2,genesis and/or babies + VX (Any),1,2,1,0
0x0789f0583898fbb39ed2adac85edfa48a8ae0c8c,genesis and/or babies + VX (Any),1,0,8,0
0x0dba82bdb1fd3f328f8c79afcef24027f5ee9de8,genesis and/or babies + VX (Any),0,1,1,0
0x103c74b456b2dc3534a1ad04e81de9e85560fc94,genesis and/or babies + VX (Any),0,1,2,0
0x10590cf0e681fa63b0a3d6fa94a9346bfb63981e,genesis and/or babies + VX (Any),0,1,6,0
0x1091a77bceb7dc73c1b7967b7d5308d0ec944b65,genesis and/or babies + VX (Any),0,1,1,0
0x10ebd975c2142ab4e1a0600d1152292870b30f6d,genesis and/or babies + VX (Any),0,1,1,0
0x131364ea98f507f184ab6540177b343db17da510,genesis and/or babies + VX (Any),0,1,1,0
0x143271bb1489575c0146a7e8dbd1a6c116e8f619,genesis and/or babies + VX (Any),0,1,3,0
0x167375ff33dc19570577d55cd4be8883c8a0db03,genesis and/or babies + VX (Any),1,1,1,0
0x1ce274ec428db2441db5e6ae0425d0a8ec405b9f,genesis and/or babies + VX (Any),0,1,1,0
0x1d52f101b0826815a96b892dba99e7865796996c,genesis and/or babies + VX (Any),0,1,1,0
0x1f33cb710db64bea81959cc4bf2380ffb305216f,genesis and/or babies + VX (Any),0,1,3,0
0x20fb4ec745c051265d07d1667efa6f0221a78939,genesis and/or babies + VX (Any),0,2,5,0
0x24e4ce959c873c301f1a162f11f45883e478b621,genesis and/or babies + VX (Any),0,2,1,0
0x25c820c2fca229f246666b84bbe66d1162a503c4,genesis and/or babies + VX (Any),0,1,1,0
0x2df6f290b743be582558bf356d2063fc7da6237e,genesis and/or babies + VX (Any),0,1,3,0
0x2e218a9dbc931a9de514f52ea9c941d1170555ff,genesis and/or babies + VX (Any),10,4,5,0
0x32a6f6234ec3c00fd745736fc7ea4eab63f9559b,genesis and/or babies + VX (Any),1,1,1,0
0x3687a50279ff15c0267a8798126855ef4aef37fb,genesis and/or babies + VX (Any),0,1,1,0
0x39db730fd12f3b8e37801129974210710ddfd47c,genesis and/or babies + VX (Any),0,1,2,0
0x3adc9ec4cb9531c595bc2c70fc4e6c532a00060c,genesis and/or babies + VX (Any),0,1,1,0
0x3c9a28263b5becf6b0773bf9736b9d0d5f08cb06,genesis and/or babies + VX (Any),1,0,1,0
0x3fc00f8964cc190063398a3b6f75e848b18ccbd3,genesis and/or babies + VX (Any),0,1,1,0
0x430cb50a536a9542f3c03d5fe8b41e1c1f02bb6b,genesis and/or babies + VX (Any),0,1,2,0
0x432fed011e904478af95cc6eedd88bdcedc0b9d0,genesis and/or babies + VX (Any),0,1,8,0
0x43bc512692b03ed5342970e5f92455cd2c9f6c9f,genesis and/or babies + VX (Any),0,1,1,0
0x521956486795001545d66058a79278a7a957f9ee,genesis and/or babies + VX (Any),0,1,1,0
0x54cf3c91144277391b6a8174624d8ba27bc54ce2,genesis and/or babies + VX (Any),1,0,3,0
0x555428363d00b92205216c61db67cecbff7554b2,genesis and/or babies + VX (Any),3,0,5,0
0x58cf91970b9c72e152cdfde0bfd2b50571443034,genesis and/or babies + VX (Any),0,3,5,0
0x594f49b52400db1d87c7db3f784be20d50972ae0,genesis and/or babies + VX (Any),0,1,1,0
0x5aeedbc6b655c13950f32e5e8a0760d15bbe0afb,genesis and/or babies + VX (Any),1,6,2,0
0x5ee559349f01e5032324d6804d9ae4fd89041795,genesis and/or babies + VX (Any),0,5,2,0
0x605c35d7ca49afca3d9a5bbb3c4bc0dac30d32b0,genesis and/or babies + VX (Any),0,1,3,0
0x6b745c2c78e95540b2d71a4e60a38094905e7152,genesis and/or babies + VX (Any),0,1,3,0
0x73e89ab847badce4f02163671144bce746de9601,genesis and/or babies + VX (Any),2,5,26,0
0x76571aabbf13b9d9eab3c9994f4b73d57c2ce317,genesis and/or babies + VX (Any),0,1,1,0
0x7b343c896f85657976dfc88f282a69fb2e2a99ba,genesis and/or babies + VX (Any),0,1,1,0
0x7dfe56f30d0c8fe31f2e698920311be6f80a825b,genesis and/or babies + VX (Any),0,1,7,0
0x81b1f3898b50be2deeda5c07cefb6dd37baaab98,genesis and/or babies + VX (Any),0,1,1,0
0x87b7c98ef97911b40a3354565fbab7c6b913295c,genesis and/or babies + VX (Any),0,1,1,0
0x88bb8b2b32201fa3ba9fcfbb757ac029f9989610,genesis and/or babies + VX (Any),1,0,9,0
0x8bd3ddca0e7df8364267a77d50f3a7e856381431,genesis and/or babies + VX (Any),0,4,2,0
0x8db375c6a485675af09764f83604ddb95db08a2b,genesis and/or babies + VX (Any),0,1,2,0
0x8f546c9bd003031a37ef32dafe08fd01c0173157,genesis and/or babies + VX (Any),1,0,1,0
0x90b86733dc0c4ce86fee15b9c420bd3c850d4199,genesis and/or babies + VX (Any),0,1,1,0
0x92272e4a1ea0634596df9e8a6f45d25ad4635302,genesis and/or babies + VX (Any),1,0,1,0
0x942c0685d660805cbeb5f5887f7df7917d4b9929,genesis and/or babies + VX (Any),0,1,2,0
0x98813f8aeabfaa3aea1e5b863b0d807ceb93a92d,genesis and/or babies + VX (Any),0,1,1,0
0x9c87f9a48eec9b77757fa20efaffbe558710c1b3,genesis and/or babies + VX (Any),0,2,9,0
0xa14a6613a1cfbcee07416572e4c72801dd34c4a8,genesis and/or babies + VX (Any),0,1,1,0
0xa3b2251f99ac4205abd7fe14254073335e278163,genesis and/or babies + VX (Any),0,1,4,0
0xa3cc795c89edef2776b2b399ab8b66ae29ad859f,genesis and/or babies + VX (Any),0,1,1,0
0xa905f7cc9c49565c50c34b77405112e8ff0caaa5,genesis and/or babies + VX (Any),1,0,3,0
0xa995b78eccc887d31188c92172e34a6ac1719efb,genesis and/or babies + VX (Any),0,1,3,0
0xaf29ab7418516cc3f22e609dc783d75864ab545a,genesis and/or babies + VX (Any),1,1,1,0
0xb2c5ae080a236fe89a87fdbd1f9d58ad4b57c6b2,genesis and/or babies + VX (Any),0,1,2,0
0xb3ab46494c17ae5075bb76118aad9143ca279ceb,genesis and/or babies + VX (Any),0,1,1,0
0xb5762f81e9e95f7607ff75936c0e8fd7f6107d55,genesis and/or babies + VX (Any),0,1,1,0
0xb59492a02289ea78a4910c6a6e0734e2dc5151f9,genesis and/or babies + VX (Any),0,1,1,0
0xb922ec0b7556b4f84917153410eb1503110b5833,genesis and/or babies + VX (Any),0,1,8,0
0xbe683af82bf42281eaf4733c568dd873e5c7959a,genesis and/or babies + VX (Any),2,0,6,0
0xc26bba711e2b8dc9898dd76c6a0ec2852c7d48e7,genesis and/or babies + VX (Any),0,1,1,0
0xc288ae0168d5a4b4899e14feaf9951d5ab5f51fc,genesis and/or babies + VX (Any),0,1,2,0
0xc4a0766603f6784b3871eff52f9832c84e748724,genesis and/or babies + VX (Any),0,1,1,0
0xcf2f9a2e54adabfd362737b91e416e098ce330c5,genesis and/or babies + VX (Any),0,1,5,0
0xcf6cad4f8bd331840706c753696b1e1c32ddd560,genesis and/or babies + VX (Any),0,1,5,0
0xd1f2b5c4972a618b6114d1671d87075c8cd49c1f,genesis and/or babies + VX (Any),0,1,1,0
0xd4bbc1b0cbd2df8052939ca02edaa0197b8facc9,genesis and/or babies + VX (Any),0,2,2,0
0xd74eac4efb83961cf81000b15633d7d9853d695b,genesis and/or babies + VX (Any),0,2,2,0
0xd79c49696904ba297f71cfcb61026e4863a9eac0,genesis and/or babies + VX (Any),1,8,6,0
0xd96e4f06ecf50cb3be57138b1560a92b93372819,genesis and/or babies + VX (Any),0,1,2,0
0xdeb6019b785aefd31769b1ac1f0081810fde0faf,genesis and/or babies + VX (Any),0,1,1,0
0xdf9f7604cd0856f6e87003df9878a7e442e37c6d,genesis and/or babies + VX (Any),3,2,4,0
0xe0c9f660bc79eb8bbe00fbd8872e47261f443a67,genesis and/or babies + VX (Any),0,1,1,0
0xee4c2f33d1a9254884d4d52c334d28bc5e77506d,genesis and/or babies + VX (Any),0,1,7,0
0xf090865c932778cc5c5db9abfd97b6f79f69a270,genesis and/or babies + VX (Any),0,1,1,0
0xf117f5e9e4581c09e2bf41b5f141ed2b4e590146,genesis and/or babies + VX (Any),0,1,1,0
0xf21041305240ea7c312c6691a73fb34213232123,genesis and/or babies + VX (Any),0,1,1,0
0xf41fa837908c0318a9a2b739c8fb990bfd4ac8a7,genesis and/or babies + VX (Any),0,2,3,0
0xf5a00abb4297bec2d3097b382a18b5d685eca8eb,genesis and/or babies + VX (Any),0,1,1,0
0xf6814dfef8526f94c31669a53f3188a3e9dbfaef,genesis and/or babies + VX (Any),0,1,1,0
0xf830733f24470772c4111c088c4233a0ae8b81d6,genesis and/or babies + VX (Any),2,0,2,0
0xf97b4d9bc5e013a069502ceaae24602cc6b11308,genesis and/or babies + VX (Any),1,11,2,0
0xfa6859169d829f3ea3af7555ccc52a5c8d6c058d,genesis and/or babies + VX (Any),0,1,1,0
0xfabf0058936334031d9384f0ae019f5e9f75353d,genesis and/or babies + VX (Any),0,1,5,0
0xfeae9fe11170fc19b6f40796fd1debfa360daacc,genesis and/or babies + VX (Any),0,6,23,0
0xff50ee76aa1be521aae78857e288b5a530e19bc6,genesis and/or babies + VX (Any),1,0,1,0
0xff8c54d731852297ff65c5e4206e17a37c119fd8,genesis and/or babies + VX (Any),0,1,5,0
0x00084121aec4309cb20db622a28c717720e888e0,genesis and/or babies + Genkai (Any),2,5,0,9
0x0068e91105b0d2c52de69c6efb6329b66b1cdac5,genesis and/or babies + Genkai (Any),0,1,0,1
0x00fe9aa1f7fd97b981aa8e65a289803a8ccd8f5c,genesis and/or babies + Genkai (Any),0,1,0,1
0x019e85a0006796e872cdc1c8f88fa956fdf24e14,genesis and/or babies + Genkai (Any),1,2,0,4
0x01b15e113560d5d9877c75a235a05f04447b625b,genesis and/or babies + Genkai (Any),0,1,0,1
0x01f496e86a28ba6366292ee80cd70378e33988dc,genesis and/or babies + Genkai (Any),1,0,0,2
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,genesis and/or babies + Genkai (Any),0,1,0,1
0x028fe2ff94af8f9e7a0ef0cadc719c155a530ccb,genesis and/or babies + Genkai (Any),0,1,0,3
0x02954549a3e81884f020607d6a7d30eea96008ba,genesis and/or babies + Genkai (Any),0,1,0,1
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,genesis and/or babies + Genkai (Any),1,1,0,3
0x02b03cd631601ffcfc58652911fd2bd957cde7f6,genesis and/or babies + Genkai (Any),0,5,0,6
0x0393aba846b0c4083ccc0f70a8b1b47f0e7f560b,genesis and/or babies + Genkai (Any),0,1,0,1
0x03a969039a8196cf199a16b14d339c3d67662c2e,genesis and/or babies + Genkai (Any),0,1,0,1
0x040a7ede7fbf731f59f2303a91aae713e4d6bb7c,genesis and/or babies + Genkai (Any),0,1,0,1
0x04da6c27370c6a2955bcace007952f58c528ab25,genesis and/or babies + Genkai (Any),0,1,0,2
0x04f5df957ce0405ba0264eca6130161cfaa12571,genesis and/or babies + Genkai (Any),3,0,0,6
0x05074dd22307c263b7eb1a563eb83934394afe4d,genesis and/or babies + Genkai (Any),0,1,0,1
0x052627587c7fedb75210e3f8f30ea8e6d6bbaf23,genesis and/or babies + Genkai (Any),0,1,0,3
0x0533b89508b8055381101c7c2a6fa3f6a50d5872,genesis and/or babies + Genkai (Any),2,1,0,1
0x0543d509ae93790a485ab9c12a26d7c6771c6bab,genesis and/or babies + Genkai (Any),0,1,0,1
0x056298db68eded01e4aaecdc768f0ecf484736a3,genesis and/or babies + Genkai (Any),0,1,0,1
0x057ad735e9bf34e9adcbb2e73915ea3a793df98c,genesis and/or babies + Genkai (Any),0,1,0,4
0x05864a7448918e04b1f8f4d157fd8be09954b6c6,genesis and/or babies + Genkai (Any),0,1,0,1
0x05aae075a3a989b202a2156091169df5f8ad05e0,genesis and/or babies + Genkai (Any),0,1,0,3
0x05c747f003eb72c81897a4dca15cb19644118001,genesis and/or babies + Genkai (Any),0,1,0,1
0x05e70979fd3355133f91fc7c6597a8274169b3be,genesis and/or babies + Genkai (Any),1,0,0,2
0x05fb992e94a103ce68e9cc67598975d69eb278a7,genesis and/or babies + Genkai (Any),0,1,0,1
0x0608c0725bdc7276092725d5e5c90ed9b68258f8,genesis and/or babies + Genkai (Any),0,1,0,1
0x0635d3187ee456c5f6dd3ba40a059b150fd5c732,genesis and/or babies + Genkai (Any),0,1,0,1
0x0640508902567b80fd145287eb0519ba87fca3e3,genesis and/or babies + Genkai (Any),0,1,0,1
0x065125be6e8c77b1fdc5ba874ffb25e14d2197e9,genesis and/or babies + Genkai (Any),0,1,0,1
0x06ee1885087beaea69004a26f84225e9a59577a3,genesis and/or babies + Genkai (Any),0,1,0,1
0x07834e0a49149811b7763849a5dc4b6882fe0da9,genesis and/or babies + Genkai (Any),0,1,0,1
0x07a7890fff7a4c22f1e7fa385cefa06f09b221ab,genesis and/or babies + Genkai (Any),0,1,0,6
0x0820f4612c4f657354ee9b30008ed307a2bceea7,genesis and/or babies + Genkai (Any),0,1,0,1
0x0825200b166a9dc302c5afb0c75b98ee119e94b8,genesis and/or babies + Genkai (Any),0,1,0,1
0x08582eada81ac37beed708cf2fcf9d50a27aece6,genesis and/or babies + Genkai (Any),0,3,0,1
0x092cff73c77a9de794d25b0088ded0e430733dbb,genesis and/or babies + Genkai (Any),0,1,0,2
0x09647dfcf43505cdbeb37339304a9eb09f6504c4,genesis and/or babies + Genkai (Any),0,1,0,1
0x0ad3e83bbda3b6d91e3983cc92550a497565f6b1,genesis and/or babies + Genkai (Any),0,1,0,1
0x0ae2a25f329c946b6e1a8745b40ec4d463e8f955,genesis and/or babies + Genkai (Any),0,1,0,1
0x0ae65cb997f71635e14544e2b9bc6e089272d3cc,genesis and/or babies + Genkai (Any),0,1,0,1
0x0bf199da987f940563335434e0fa218b12646255,genesis and/or babies + Genkai (Any),0,1,0,1
0x0c16d08cdd114f9830d3cbb1045df4e8da6bae8c,genesis and/or babies + Genkai (Any),0,1,0,3
0x0da62e7f0fe2e0c99bb96fc65e9ea19bd317f857,genesis and/or babies + Genkai (Any),1,8,0,10
0x0da9be8743ffb40f0fdcda41e03f9b4025eb8ea1,genesis and/or babies + Genkai (Any),1,0,0,2
0x0e2008ca06816d02e31146587de1ab678fd509ac,genesis and/or babies + Genkai (Any),0,1,0,1
0x0ecaf988e192855d901fb6048b153fb0bb61397d,genesis and/or babies + Genkai (Any),0,1,0,1
0x0ed599b7719043dc1b0ff73be9e74af3d5abadb5,genesis and/or babies + Genkai (Any),0,1,0,1
0x0f2749554a7902fcdd165b72203815a432896368,genesis and/or babies + Genkai (Any),0,3,0,1
0x0f5d7f23e215e8a98fd9dfddd8540b70adcc26e6,genesis and/or babies + Genkai (Any),0,1,0,1
0x0f73622476e604d34ddf24ef4d709968a264a259,genesis and/or babies + Genkai (Any),0,1,0,1
0x0fcb7f4540012e3193458865c77bbc755514ed08,genesis and/or babies + Genkai (Any),0,1,0,2
0x0fcbf8b5718d2ebd3c0bf96bba745e70cfb4b0fb,genesis and/or babies + Genkai (Any),0,1,0,1
0x10df29dec6d94805d45e0d48329b020b319004b6,genesis and/or babies + Genkai (Any),0,1,0,2
0x11302831dac338809ae423c53e597ef0df3ea48f,genesis and/or babies + Genkai (Any),1,0,0,2
0x115d1d01c5081778fcb410597376ac90c3641707,genesis and/or babies + Genkai (Any),0,1,0,12
0x1184b50ab01ec2d86f6dab73812c5a8db4534552,genesis and/or babies + Genkai (Any),1,0,0,2
0x128e151b59181e923b0fd9e82ee7a7175fcc6c2f,genesis and/or babies + Genkai (Any),0,1,0,1
0x13addb9b7cf2f933a1c993b33a58af31b02d683d,genesis and/or babies + Genkai (Any),0,1,0,1
0x153a3d7943fcab660170ceb079cd269096ffe1de,genesis and/or babies + Genkai (Any),0,6,0,65
0x155e928c54b6861ffd011cfee02899894e068e3f,genesis and/or babies + Genkai (Any),0,1,0,1
0x156d9d0ff226b6f08d253fdcdd28a0a69e301607,genesis and/or babies + Genkai (Any),0,1,0,1
0x15cecfe37d482f3afe58c9cf0cc2702833fdc89e,genesis and/or babies + Genkai (Any),0,2,0,2
0x16468eb5d5ce0dd3f7bd8429a7595c4b93c6c4ad,genesis and/or babies + Genkai (Any),0,4,0,1
0x1646c1dff7e6bbd00cd7f9a6a5269092250d5290,genesis and/or babies + Genkai (Any),0,1,0,1
0x16e6ca78797e4fb4db584ba49d126087faecc937,genesis and/or babies + Genkai (Any),0,1,0,1
0x1732951b80c737dbb8f367e83e530623bb612e54,genesis and/or babies + Genkai (Any),0,2,0,2
0x1739c9d0a44aeb5f4541d9fa78736eaf176b9365,genesis and/or babies + Genkai (Any),0,1,0,1
0x1741a458498220704c49fc2f16c0c6c0df9f26b7,genesis and/or babies + Genkai (Any),0,1,0,1
0x174acfb67f37b6e4272d72310fbf55689cf909df,genesis and/or babies + Genkai (Any),0,1,0,1
0x18175088558795c90466257d23a7e112fe0f8f2a,genesis and/or babies + Genkai (Any),0,1,0,1
0x1891960472bd8f9945e1a318bbeec0d1968f5391,genesis and/or babies + Genkai (Any),1,2,0,4
0x18acc34dace0e7fe8372f24835ef251c89e9e009,genesis and/or babies + Genkai (Any),0,1,0,1
0x18ad111b2584b55093b5b4cbce9374c3a0e8cfed,genesis and/or babies + Genkai (Any),0,1,0,7
0x18b96ebee0e6f9eeffea4e8a7aef216cc42eb6f6,genesis and/or babies + Genkai (Any),0,1,0,1
0x18ccc241cce98a67564e367ebc1f1f0e692e3188,genesis and/or babies + Genkai (Any),0,3,0,15
0x19175b1acf4b25764cc3e2c486ddf0f415756539,genesis and/or babies + Genkai (Any),0,1,0,1
0x191a00bffa82af33bab40241551dc755795e2b6c,genesis and/or babies + Genkai (Any),0,2,0,2
0x19f9fe1cdeeb6a93fe4f55246ca7209d662493bb,genesis and/or babies + Genkai (Any),0,2,0,3
0x19fa2c6976a927fa290a352bed1ecff14f8bfce1,genesis and/or babies + Genkai (Any),0,1,0,3
0x1a64d2ad139252e45b66255dbe916f6259958fd9,genesis and/or babies + Genkai (Any),0,1,0,1
0x1a6a702a528aebbb3b5a1e51eef78dce6fd81c57,genesis and/or babies + Genkai (Any),0,1,0,1
0x1a78fbe94576de9bc17aa01223ac1d1261d542c9,genesis and/or babies + Genkai (Any),0,1,0,1
0x1a8ec52c2fd1fe4f6110747f60cc00a702071041,genesis and/or babies + Genkai (Any),1,2,0,22
0x1aa01080caf692b12ca3d3a4bc4f5eb5150bc56b,genesis and/or babies + Genkai (Any),5,0,0,14
0x1b042ab6bcba48b18eb24e4e23424bf4c10bae90,genesis and/or babies + Genkai (Any),0,1,0,4
0x1b26afe70f4eab8de6a3c2478007bae60295ba98,genesis and/or babies + Genkai (Any),2,9,0,13
0x1b279b87924e9f9480da901eae53caaff98ef5db,genesis and/or babies + Genkai (Any),1,0,0,16
0x1b3746ce4aaeca85fc0e7992578becb69575f5ea,genesis and/or babies + Genkai (Any),0,1,0,1
0x1b6fbff5acac492b995a9e97b60e69c37c932bb5,genesis and/or babies + Genkai (Any),1,1,0,3
0x1be570a8d38b47392c495964478f33339f18d760,genesis and/or babies + Genkai (Any),0,1,0,1
0x1c119fe0a99328d384b7bb3a15161741934ee755,genesis and/or babies + Genkai (Any),2,2,0,6
0x1c419d5fb361121bbb8a8d8988bc4693f3e13881,genesis and/or babies + Genkai (Any),0,1,0,1
0x1c444d22bf303259779792c0f838eb084b9b4d50,genesis and/or babies + Genkai (Any),0,1,0,1
0x1c57ad5defc49fdabce961fd5bbaf0601d3c52fc,genesis and/or babies + Genkai (Any),1,0,0,2
0x1ccb2945f1325e061b40fe5b0b452f0e76fb7278,genesis and/or babies + Genkai (Any),0,1,0,1
0x1d6561487765c0123c05429cae3b30ea5c8c8076,genesis and/or babies + Genkai (Any),0,1,0,1
0x1d77625cfdcf42cd26357223d1e245b7a8681d27,genesis and/or babies + Genkai (Any),0,1,0,1
0x1d92a021a74a77a050f84951b1ab7a87ceeb5c94,genesis and/or babies + Genkai (Any),0,1,0,1
0x1e0082290ac3dedcfa80e95471a0d40d3a489902,genesis and/or babies + Genkai (Any),0,1,0,1
0x1e073f28293135ad702240a9602cf5ead9005ee5,genesis and/or babies + Genkai (Any),0,1,0,1
0x1e14b928a4b895c9a5498e6b239e58f8e1ecedd5,genesis and/or babies + Genkai (Any),0,1,0,1
0x1e2bc3d1a854248f7fd1c574404cedb58e03987a,genesis and/or babies + Genkai (Any),1,0,0,53
0x1e3f127785d3990269cd3ae5ca31e86d18be3650,genesis and/or babies + Genkai (Any),0,1,0,3
0x1e42cddfa3d7572db4c4ba5adcd51209bbed44ad,genesis and/or babies + Genkai (Any),0,1,0,1
0x1e5e100141bd09900d402ddb38f9043bbeea84f1,genesis and/or babies + Genkai (Any),1,1,0,1
0x1e5ebb3bda5bfd77f105a518ba6e428c60e38dcb,genesis and/or babies + Genkai (Any),0,1,0,1
0x1eb59fb4c8b6675ba2a8f4153f99bdef6ca24696,genesis and/or babies + Genkai (Any),0,1,0,1
